"video_id","count","date"
2605,73796,"2015-01-10"
2129,323,"2015-01-14"
1346,163,"2015-01-01"
2833,468478,"2015-01-08"
882,165,"2015-01-09"
2973,10017,"2015-01-09"
1681,230,"2015-01-01"
2915,1917057,"2015-01-02"
2647,2538043,"2015-01-15"
875,1238094,"2015-01-03"
1351,19321,"2015-01-09"
212,213338,"2015-01-13"
1188,1472848,"2015-01-11"
2939,1547347,"2015-01-01"
860,33264,"2015-01-12"
25,156122,"2015-01-06"
1221,221,"2015-01-01"
1308,186,"2015-01-09"
423,711968,"2015-01-10"
2714,2628786,"2015-01-02"
610,66986,"2015-01-08"
2047,830581,"2015-01-12"
1024,1551745,"2015-01-03"
2568,5347,"2015-01-14"
658,68529,"2015-01-01"
2400,149540,"2015-01-01"
247,553116,"2015-01-13"
676,49017,"2015-01-09"
1819,428898,"2015-01-14"
178,895,"2015-01-02"
1676,24,"2015-01-03"
1847,31,"2015-01-02"
956,3706,"2015-01-07"
1049,99660,"2015-01-14"
1295,466796,"2015-01-11"
1013,221860,"2015-01-12"
688,6107,"2015-01-14"
2962,99857,"2015-01-08"
719,2909439,"2015-01-02"
547,1448294,"2015-01-03"
145,37500,"2015-01-12"
1846,154618,"2015-01-01"
949,448200,"2015-01-10"
2009,16292,"2015-01-09"
2099,2677351,"2015-01-13"
1538,4674,"2015-01-08"
737,2303088,"2015-01-07"
1467,292,"2015-01-15"
2313,31,"2015-01-13"
2336,6397,"2015-01-11"
1870,159,"2015-01-02"
1740,1645813,"2015-01-02"
1033,2466054,"2015-01-15"
902,334824,"2015-01-10"
394,1212,"2015-01-03"
2781,31,"2015-01-14"
1500,484397,"2015-01-08"
2948,6333,"2015-01-01"
781,2469946,"2015-01-01"
137,50563,"2015-01-09"
1873,3183176,"2015-01-09"
2403,200478,"2015-01-10"
2194,524572,"2015-01-06"
2467,385146,"2015-01-06"
1834,385520,"2015-01-04"
665,16857,"2015-01-04"
2657,17,"2015-01-06"
926,17579,"2015-01-03"
2748,246493,"2015-01-01"
2673,1288790,"2015-01-02"
2119,71,"2015-01-03"
1482,253123,"2015-01-08"
2313,30,"2015-01-15"
2086,171720,"2015-01-08"
2022,42167,"2015-01-15"
2567,601155,"2015-01-14"
1330,312,"2015-01-03"
1435,76734,"2015-01-15"
2235,3267001,"2015-01-09"
2318,2797209,"2015-01-07"
2263,367084,"2015-01-08"
2070,169549,"2015-01-15"
475,40,"2015-01-03"
2944,558,"2015-01-02"
140,607026,"2015-01-06"
977,262,"2015-01-06"
1873,3839712,"2015-01-14"
1555,554,"2015-01-11"
1947,84,"2015-01-01"
61,3359058,"2015-01-15"
188,1419073,"2015-01-03"
1345,2528715,"2015-01-07"
2728,2716850,"2015-01-03"
1883,191,"2015-01-02"
1051,72,"2015-01-03"
2599,4717,"2015-01-03"
278,320,"2015-01-12"
1190,61498,"2015-01-10"
1830,212028,"2015-01-15"
856,413676,"2015-01-14"
882,173,"2015-01-12"
1188,1652208,"2015-01-07"
1999,132,"2015-01-05"
214,2046946,"2015-01-01"
1807,1937951,"2015-01-04"
1935,78918,"2015-01-10"
2667,876779,"2015-01-11"
2864,66456,"2015-01-14"
448,65296,"2015-01-14"
2538,109666,"2015-01-15"
1734,2305188,"2015-01-11"
898,1545,"2015-01-06"
1670,3362816,"2015-01-08"
1673,109109,"2015-01-14"
1033,2844844,"2015-01-07"
2864,146765,"2015-01-08"
2148,14025,"2015-01-08"
1842,8912,"2015-01-12"
633,9433,"2015-01-15"
20,843979,"2015-01-14"
1000,24779,"2015-01-05"
1546,1856162,"2015-01-04"
690,117,"2015-01-05"
2230,1516,"2015-01-05"
1735,136867,"2015-01-14"
1861,575687,"2015-01-03"
101,10,"2015-01-02"
467,2760759,"2015-01-03"
505,1181240,"2015-01-01"
878,2073493,"2015-01-13"
1152,2886200,"2015-01-08"
800,17989,"2015-01-06"
1830,1519927,"2015-01-02"
2186,21440,"2015-01-15"
1238,143268,"2015-01-15"
336,1327858,"2015-01-11"
892,188,"2015-01-10"
459,236674,"2015-01-08"
2157,1272,"2015-01-02"
561,4361,"2015-01-06"
1028,61150,"2015-01-14"
2632,2767,"2015-01-06"
1129,241,"2015-01-08"
1596,79883,"2015-01-08"
1576,732110,"2015-01-13"
783,165208,"2015-01-07"
1657,1688935,"2015-01-02"
1723,481,"2015-01-08"
2658,325,"2015-01-11"
2637,1043949,"2015-01-05"
2643,1009633,"2015-01-07"
1586,714607,"2015-01-08"
1791,1026934,"2015-01-01"
1575,896055,"2015-01-04"
311,2123068,"2015-01-10"
426,52592,"2015-01-01"
2039,110,"2015-01-04"
1550,2199,"2015-01-02"
2712,67060,"2015-01-11"
289,287814,"2015-01-08"
59,232,"2015-01-15"
84,3009592,"2015-01-07"
2207,101052,"2015-01-06"
2506,76968,"2015-01-14"
929,136,"2015-01-15"
2575,461506,"2015-01-12"
2472,764782,"2015-01-03"
2005,268,"2015-01-02"
815,387762,"2015-01-11"
477,378549,"2015-01-07"
1347,15083,"2015-01-08"
252,44,"2015-01-03"
2441,255,"2015-01-14"
824,245888,"2015-01-09"
39,515294,"2015-01-03"
1767,228170,"2015-01-13"
977,287,"2015-01-13"
593,241,"2015-01-03"
1360,28849,"2015-01-12"
1704,2559,"2015-01-03"
1474,152380,"2015-01-13"
964,377047,"2015-01-03"
2646,431979,"2015-01-07"
846,1133102,"2015-01-07"
308,230,"2015-01-02"
1150,472584,"2015-01-05"
2293,309788,"2015-01-11"
1389,65131,"2015-01-12"
920,926453,"2015-01-10"
1095,93174,"2015-01-12"
24,19283,"2015-01-11"
922,246895,"2015-01-15"
1431,2184909,"2015-01-06"
176,9,"2015-01-08"
760,2717,"2015-01-07"
469,2211423,"2015-01-02"
74,2499746,"2015-01-13"
899,94522,"2015-01-11"
419,1304171,"2015-01-04"
2321,219686,"2015-01-11"
411,791962,"2015-01-15"
370,67857,"2015-01-12"
626,1857181,"2015-01-01"
1442,2918252,"2015-01-04"
2530,52884,"2015-01-10"
400,57,"2015-01-10"
971,2131789,"2015-01-05"
617,3497,"2015-01-06"
415,2215561,"2015-01-06"
1693,159,"2015-01-09"
2547,503658,"2015-01-08"
1929,3070320,"2015-01-14"
2961,2170902,"2015-01-13"
2331,2008622,"2015-01-10"
1838,96275,"2015-01-15"
2769,478450,"2015-01-14"
165,33337,"2015-01-13"
547,1438042,"2015-01-05"
1983,356508,"2015-01-14"
2530,15930,"2015-01-01"
2898,523346,"2015-01-05"
933,45428,"2015-01-11"
2923,1056811,"2015-01-13"
1287,1505241,"2015-01-06"
2316,39661,"2015-01-10"
1637,515064,"2015-01-12"
1579,121,"2015-01-08"
1485,23999,"2015-01-02"
1374,118773,"2015-01-14"
2312,59794,"2015-01-10"
2436,205572,"2015-01-15"
1938,426705,"2015-01-03"
882,153,"2015-01-08"
1320,683442,"2015-01-09"
2897,5057,"2015-01-11"
2394,93656,"2015-01-09"
2965,166758,"2015-01-14"
2670,2809915,"2015-01-05"
575,169,"2015-01-06"
1632,144676,"2015-01-14"
2434,143,"2015-01-10"
1987,6208,"2015-01-12"
2270,395026,"2015-01-03"
2734,970,"2015-01-04"
1291,1931319,"2015-01-10"
135,62195,"2015-01-11"
2727,241,"2015-01-01"
2925,496839,"2015-01-06"
681,77,"2015-01-06"
1365,165,"2015-01-07"
454,213,"2015-01-10"
1095,312414,"2015-01-05"
2689,219,"2015-01-02"
441,1297479,"2015-01-13"
1951,282040,"2015-01-07"
1528,150,"2015-01-07"
614,133529,"2015-01-10"
1970,15805,"2015-01-09"
936,43548,"2015-01-09"
856,1523179,"2015-01-03"
2646,415409,"2015-01-04"
799,11897,"2015-01-14"
1178,365445,"2015-01-15"
2234,60310,"2015-01-13"
851,2517856,"2015-01-15"
1400,876,"2015-01-13"
1292,86,"2015-01-11"
2722,955501,"2015-01-08"
2324,83627,"2015-01-06"
1460,1601764,"2015-01-13"
2292,289528,"2015-01-14"
404,112836,"2015-01-12"
246,135,"2015-01-08"
1984,29329,"2015-01-07"
2795,176240,"2015-01-10"
64,3022,"2015-01-04"
2737,140149,"2015-01-06"
841,2727,"2015-01-14"
192,292378,"2015-01-14"
1161,1320572,"2015-01-14"
2721,174753,"2015-01-11"
915,1632866,"2015-01-05"
1168,1791,"2015-01-10"
1183,2376470,"2015-01-02"
1663,119271,"2015-01-04"
838,14071,"2015-01-05"
1519,71,"2015-01-09"
1074,30325,"2015-01-05"
2238,433636,"2015-01-01"
145,46274,"2015-01-09"
2300,170,"2015-01-02"
294,107208,"2015-01-07"
104,2235740,"2015-01-15"
1520,340429,"2015-01-04"
1107,1200,"2015-01-05"
2447,25990,"2015-01-13"
912,809935,"2015-01-07"
1275,45669,"2015-01-03"
1725,3527906,"2015-01-12"
2239,16520,"2015-01-11"
65,955734,"2015-01-04"
1642,2291195,"2015-01-01"
68,128,"2015-01-10"
1938,412616,"2015-01-02"
132,2159549,"2015-01-03"
2441,253,"2015-01-09"
793,81171,"2015-01-06"
283,180872,"2015-01-07"
1528,133,"2015-01-15"
42,1425786,"2015-01-09"
1796,332972,"2015-01-15"
1419,2686691,"2015-01-12"
1064,126,"2015-01-13"
1042,7,"2015-01-09"
2892,275545,"2015-01-05"
239,317842,"2015-01-05"
2384,511709,"2015-01-02"
2400,138542,"2015-01-13"
671,475,"2015-01-03"
1852,81,"2015-01-13"
2367,2660224,"2015-01-14"
2379,1322852,"2015-01-07"
1767,353536,"2015-01-09"
2459,1692236,"2015-01-06"
1297,315,"2015-01-01"
2474,28345,"2015-01-09"
2190,24475,"2015-01-07"
178,13183,"2015-01-07"
788,247532,"2015-01-13"
1444,146756,"2015-01-10"
1010,83392,"2015-01-14"
705,1914751,"2015-01-03"
2351,86,"2015-01-13"
1368,52004,"2015-01-15"
1952,100143,"2015-01-10"
2042,1955033,"2015-01-05"
1689,110556,"2015-01-05"
920,946788,"2015-01-12"
1129,225,"2015-01-04"
2525,1375,"2015-01-01"
181,1597888,"2015-01-11"
1523,548098,"2015-01-02"
306,100,"2015-01-04"
2887,720828,"2015-01-08"
2908,456,"2015-01-03"
1508,184,"2015-01-09"
2227,128578,"2015-01-07"
25,195188,"2015-01-03"
2334,1856662,"2015-01-05"
2642,14004,"2015-01-14"
1940,40443,"2015-01-06"
1918,205291,"2015-01-08"
1937,3152016,"2015-01-14"
2160,123175,"2015-01-05"
1943,601967,"2015-01-04"
1780,3537397,"2015-01-13"
488,132059,"2015-01-07"
1601,577073,"2015-01-15"
2571,20350,"2015-01-13"
977,213,"2015-01-02"
271,904,"2015-01-06"
1446,437758,"2015-01-12"
2172,2200542,"2015-01-04"
1877,599009,"2015-01-04"
319,496849,"2015-01-02"
2686,36,"2015-01-08"
1748,1428772,"2015-01-03"
564,202,"2015-01-05"
1810,297923,"2015-01-14"
2227,34629,"2015-01-15"
2847,302619,"2015-01-02"
2082,782066,"2015-01-03"
2009,53560,"2015-01-01"
1990,19,"2015-01-06"
2662,108,"2015-01-09"
1949,2460856,"2015-01-10"
460,21040,"2015-01-15"
1387,2455671,"2015-01-08"
1547,57424,"2015-01-11"
594,211,"2015-01-09"
1837,77602,"2015-01-07"
1902,658240,"2015-01-03"
1574,1207,"2015-01-11"
2334,1920407,"2015-01-04"
206,284873,"2015-01-05"
1766,472054,"2015-01-04"
1465,801756,"2015-01-12"
2558,55452,"2015-01-12"
138,125,"2015-01-01"
148,45611,"2015-01-06"
22,216,"2015-01-07"
1231,64,"2015-01-15"
2,1840345,"2015-01-02"
1903,66,"2015-01-12"
184,1129288,"2015-01-11"
2181,130,"2015-01-06"
1349,308628,"2015-01-11"
1510,1990948,"2015-01-15"
372,268382,"2015-01-07"
2547,565230,"2015-01-06"
870,383903,"2015-01-06"
229,2498657,"2015-01-10"
1123,16866,"2015-01-10"
333,335986,"2015-01-04"
53,338007,"2015-01-06"
1333,208348,"2015-01-14"
2344,3043822,"2015-01-07"
1056,150811,"2015-01-08"
1593,150895,"2015-01-07"
2035,9,"2015-01-13"
1849,131272,"2015-01-13"
1118,2714372,"2015-01-01"
1134,1827048,"2015-01-05"
1052,437916,"2015-01-12"
1862,1545961,"2015-01-03"
300,251419,"2015-01-15"
1752,178722,"2015-01-10"
2217,156384,"2015-01-11"
1500,631623,"2015-01-05"
2198,68734,"2015-01-01"
1486,634369,"2015-01-07"
998,202622,"2015-01-05"
543,57824,"2015-01-07"
1224,1973867,"2015-01-11"
1717,1672160,"2015-01-10"
997,183,"2015-01-08"
1270,289,"2015-01-05"
1370,2336281,"2015-01-13"
140,463928,"2015-01-07"
2349,398244,"2015-01-12"
1370,2069522,"2015-01-03"
1730,1142232,"2015-01-07"
122,877,"2015-01-03"
2093,2278503,"2015-01-10"
2643,1102633,"2015-01-05"
2701,119,"2015-01-04"
706,1288017,"2015-01-05"
1900,3909,"2015-01-09"
1281,56,"2015-01-01"
1134,1720217,"2015-01-04"
990,11282,"2015-01-15"
882,163,"2015-01-03"
102,2255627,"2015-01-15"
1743,49,"2015-01-12"
612,929,"2015-01-13"
2681,149,"2015-01-14"
2471,4506,"2015-01-03"
679,48079,"2015-01-13"
2666,164,"2015-01-04"
2314,332267,"2015-01-09"
273,524110,"2015-01-02"
345,636424,"2015-01-02"
1515,1063801,"2015-01-03"
645,2064033,"2015-01-07"
1816,41,"2015-01-06"
2875,2331144,"2015-01-13"
839,1100960,"2015-01-01"
2651,259874,"2015-01-09"
818,3272847,"2015-01-11"
1409,195,"2015-01-05"
1034,191292,"2015-01-07"
953,1704050,"2015-01-10"
2582,4960,"2015-01-04"
1076,3760859,"2015-01-09"
1031,726525,"2015-01-04"
2096,96742,"2015-01-10"
1717,1561998,"2015-01-13"
1365,144,"2015-01-10"
625,5047,"2015-01-07"
2760,691495,"2015-01-05"
703,2847573,"2015-01-08"
1269,110675,"2015-01-14"
1941,319,"2015-01-10"
1299,9719,"2015-01-04"
651,49545,"2015-01-12"
1493,1071948,"2015-01-01"
1684,1991300,"2015-01-11"
2642,50344,"2015-01-06"
2326,622906,"2015-01-11"
1496,18804,"2015-01-06"
2971,4117354,"2015-01-06"
748,2815990,"2015-01-11"
2429,318,"2015-01-03"
1805,150,"2015-01-09"
645,2043399,"2015-01-06"
1660,1134273,"2015-01-08"
1505,377891,"2015-01-07"
2119,61,"2015-01-06"
71,2012458,"2015-01-10"
206,237692,"2015-01-07"
1326,155727,"2015-01-10"
1213,2930,"2015-01-06"
2579,97484,"2015-01-09"
2784,20434,"2015-01-04"
2744,1123472,"2015-01-13"
2665,2111844,"2015-01-10"
1049,2905,"2015-01-01"
1290,2182058,"2015-01-12"
225,1918714,"2015-01-03"
1389,494622,"2015-01-01"
1993,18,"2015-01-11"
2724,1955548,"2015-01-07"
969,183,"2015-01-02"
1782,255,"2015-01-12"
2949,406236,"2015-01-05"
276,1321780,"2015-01-13"
1129,219,"2015-01-13"
2279,657828,"2015-01-09"
464,29905,"2015-01-11"
1524,2766316,"2015-01-02"
2714,2793509,"2015-01-03"
1342,2598195,"2015-01-03"
251,448952,"2015-01-02"
2467,567083,"2015-01-02"
483,383226,"2015-01-08"
1040,241,"2015-01-12"
694,141111,"2015-01-09"
952,1129066,"2015-01-08"
2589,1573705,"2015-01-15"
330,160635,"2015-01-14"
2898,459718,"2015-01-08"
2676,517922,"2015-01-03"
1206,178946,"2015-01-01"
2863,200,"2015-01-03"
2753,55,"2015-01-02"
2686,40,"2015-01-02"
703,2712773,"2015-01-12"
1203,3473,"2015-01-15"
449,2468921,"2015-01-04"
2936,1748378,"2015-01-02"
2966,226216,"2015-01-02"
966,137,"2015-01-08"
410,2022601,"2015-01-02"
948,4586,"2015-01-06"
1470,111200,"2015-01-10"
793,84754,"2015-01-07"
149,410528,"2015-01-06"
1765,3221859,"2015-01-01"
1739,9660,"2015-01-12"
1609,938737,"2015-01-13"
16,24113,"2015-01-14"
2015,1292955,"2015-01-01"
930,1892433,"2015-01-04"
969,152,"2015-01-09"
896,65535,"2015-01-09"
1336,359,"2015-01-10"
852,102,"2015-01-01"
2636,201818,"2015-01-12"
2410,2497432,"2015-01-03"
2922,2186330,"2015-01-03"
1331,1026953,"2015-01-10"
1142,500319,"2015-01-07"
2324,107835,"2015-01-04"
453,2651803,"2015-01-02"
1962,144096,"2015-01-08"
2166,55,"2015-01-13"
1547,31313,"2015-01-15"
2297,173,"2015-01-15"
1753,1605278,"2015-01-09"
1653,683153,"2015-01-06"
339,11031,"2015-01-14"
531,2714879,"2015-01-11"
1580,26,"2015-01-11"
1763,995135,"2015-01-04"
2218,10004,"2015-01-01"
129,73629,"2015-01-12"
699,2170677,"2015-01-03"
1094,915506,"2015-01-06"
1006,640761,"2015-01-06"
2018,813768,"2015-01-09"
2316,154153,"2015-01-14"
2177,1170231,"2015-01-04"
1338,1859374,"2015-01-01"
2412,1400,"2015-01-03"
2931,2623845,"2015-01-05"
774,15,"2015-01-03"
850,268899,"2015-01-04"
877,240640,"2015-01-05"
2295,25208,"2015-01-13"
2293,280938,"2015-01-01"
1476,73729,"2015-01-09"
1105,15233,"2015-01-05"
55,179932,"2015-01-08"
2845,176606,"2015-01-09"
2629,626469,"2015-01-08"
551,1083654,"2015-01-01"
1564,39,"2015-01-08"
2437,219220,"2015-01-07"
532,2861,"2015-01-01"
871,447435,"2015-01-01"
2159,77322,"2015-01-11"
2974,389487,"2015-01-01"
116,139,"2015-01-05"
1306,217,"2015-01-10"
856,1419139,"2015-01-04"
2943,25887,"2015-01-11"
896,110063,"2015-01-06"
1688,30567,"2015-01-05"
2051,2622700,"2015-01-06"
2129,292,"2015-01-03"
2688,3642498,"2015-01-04"
572,444842,"2015-01-03"
1553,151,"2015-01-03"
2017,1494907,"2015-01-15"
173,173,"2015-01-03"
1545,1661560,"2015-01-12"
446,269347,"2015-01-12"
723,1781984,"2015-01-09"
1424,1199487,"2015-01-04"
2857,221826,"2015-01-07"
385,126693,"2015-01-08"
1693,151,"2015-01-08"
2083,252492,"2015-01-10"
2820,485990,"2015-01-08"
2345,774567,"2015-01-15"
2422,7849,"2015-01-05"
2242,61147,"2015-01-04"
251,208257,"2015-01-09"
2252,11288,"2015-01-14"
1423,768768,"2015-01-07"
529,71442,"2015-01-05"
592,184029,"2015-01-08"
129,199468,"2015-01-03"
2712,79418,"2015-01-10"
2379,1278846,"2015-01-09"
2157,2802,"2015-01-04"
2614,2566409,"2015-01-14"
2561,286111,"2015-01-04"
12,2749087,"2015-01-01"
1051,72,"2015-01-08"
2102,233552,"2015-01-03"
438,3547,"2015-01-05"
755,244362,"2015-01-10"
1629,46167,"2015-01-11"
2866,1354484,"2015-01-05"
174,14,"2015-01-09"
2321,292705,"2015-01-10"
939,173677,"2015-01-12"
85,351752,"2015-01-13"
2815,176,"2015-01-07"
1820,259,"2015-01-03"
2454,133,"2015-01-12"
1003,161281,"2015-01-10"
257,75,"2015-01-13"
1888,103,"2015-01-11"
1832,805027,"2015-01-01"
2873,176286,"2015-01-01"
912,629496,"2015-01-10"
827,99122,"2015-01-09"
853,928472,"2015-01-01"
1610,2232301,"2015-01-01"
1865,796919,"2015-01-12"
2212,2862,"2015-01-08"
1672,163,"2015-01-12"
1578,42837,"2015-01-02"
751,451567,"2015-01-02"
422,114677,"2015-01-09"
590,3563723,"2015-01-06"
2117,189,"2015-01-10"
2433,257124,"2015-01-02"
600,228,"2015-01-04"
2557,418715,"2015-01-08"
189,178,"2015-01-13"
606,39320,"2015-01-09"
1789,1687,"2015-01-14"
2467,185118,"2015-01-12"
1934,168,"2015-01-05"
110,14882,"2015-01-05"
305,211477,"2015-01-12"
1535,2529229,"2015-01-12"
2604,231120,"2015-01-08"
2523,215037,"2015-01-02"
1226,255988,"2015-01-04"
2993,314140,"2015-01-11"
333,267241,"2015-01-05"
212,176679,"2015-01-15"
941,58369,"2015-01-15"
1559,149322,"2015-01-11"
1610,2808765,"2015-01-11"
2682,512094,"2015-01-05"
124,436282,"2015-01-10"
1281,326,"2015-01-06"
1132,19,"2015-01-12"
2305,1976117,"2015-01-08"
771,328698,"2015-01-07"
478,116,"2015-01-10"
2797,18,"2015-01-09"
247,1094599,"2015-01-15"
1616,606021,"2015-01-02"
1341,50,"2015-01-14"
414,3171,"2015-01-05"
1982,268670,"2015-01-12"
2269,254638,"2015-01-03"
23,510646,"2015-01-09"
1622,937133,"2015-01-14"
1114,3091708,"2015-01-09"
289,278312,"2015-01-07"
1413,12600,"2015-01-13"
626,2110113,"2015-01-05"
1599,15281,"2015-01-07"
1656,3069,"2015-01-10"
1249,2411923,"2015-01-04"
662,1125601,"2015-01-03"
2261,11446,"2015-01-06"
2522,1769772,"2015-01-04"
426,7795,"2015-01-13"
952,1037354,"2015-01-09"
1333,409219,"2015-01-07"
2844,2855288,"2015-01-12"
428,16041,"2015-01-02"
234,289,"2015-01-05"
276,1400976,"2015-01-04"
254,177755,"2015-01-07"
1797,107917,"2015-01-01"
1763,935761,"2015-01-05"
2438,116752,"2015-01-07"
1032,74,"2015-01-15"
1198,1234687,"2015-01-07"
1946,2361050,"2015-01-07"
720,96672,"2015-01-14"
1644,1365031,"2015-01-03"
1827,1577577,"2015-01-11"
2048,171,"2015-01-05"
294,118510,"2015-01-04"
243,165053,"2015-01-13"
2517,41097,"2015-01-10"
1524,2700933,"2015-01-01"
2326,604360,"2015-01-15"
266,6336,"2015-01-11"
980,1035209,"2015-01-04"
2639,2284568,"2015-01-04"
496,116934,"2015-01-12"
2219,311764,"2015-01-15"
2267,67725,"2015-01-14"
2690,25574,"2015-01-10"
1113,1664677,"2015-01-02"
2237,825394,"2015-01-07"
1676,20,"2015-01-13"
2468,161992,"2015-01-15"
2717,602302,"2015-01-11"
2500,2972508,"2015-01-09"
1100,1010532,"2015-01-08"
1740,208527,"2015-01-15"
2897,594,"2015-01-04"
494,7392,"2015-01-14"
1774,58,"2015-01-08"
2800,111,"2015-01-03"
2520,25250,"2015-01-12"
417,199872,"2015-01-02"
357,1309910,"2015-01-02"
1213,1300,"2015-01-02"
1345,2821858,"2015-01-12"
890,213912,"2015-01-12"
2556,300773,"2015-01-12"
358,197846,"2015-01-13"
2286,37187,"2015-01-09"
2401,4004,"2015-01-14"
151,39719,"2015-01-11"
2028,116407,"2015-01-09"
821,3039,"2015-01-08"
1943,559383,"2015-01-05"
2534,2998,"2015-01-07"
1417,813661,"2015-01-03"
1621,2653,"2015-01-07"
2810,1096911,"2015-01-01"
957,1678,"2015-01-04"
1907,1947141,"2015-01-15"
2654,3984410,"2015-01-15"
2207,75859,"2015-01-08"
1536,16,"2015-01-09"
2790,80035,"2015-01-09"
2563,690178,"2015-01-03"
2713,180,"2015-01-01"
33,295,"2015-01-13"
2851,228264,"2015-01-03"
2081,601042,"2015-01-06"
943,237,"2015-01-11"
637,3248,"2015-01-07"
2982,1869491,"2015-01-03"
1198,591598,"2015-01-12"
595,649,"2015-01-04"
1934,188,"2015-01-07"
2056,1699720,"2015-01-11"
1258,319779,"2015-01-03"
1501,32676,"2015-01-06"
428,83155,"2015-01-11"
2168,13364,"2015-01-14"
1725,3319962,"2015-01-11"
1345,2907243,"2015-01-15"
1699,31157,"2015-01-09"
774,15,"2015-01-05"
1529,253342,"2015-01-13"
2798,101516,"2015-01-05"
781,2271211,"2015-01-04"
991,133170,"2015-01-13"
1695,26608,"2015-01-09"
1089,300568,"2015-01-07"
2723,27298,"2015-01-10"
2671,2450308,"2015-01-01"
2993,216179,"2015-01-14"
1077,58092,"2015-01-10"
1113,1629485,"2015-01-01"
1996,752,"2015-01-06"
1811,221,"2015-01-11"
332,558861,"2015-01-01"
111,424336,"2015-01-06"
1043,1643954,"2015-01-07"
467,3109514,"2015-01-15"
483,215242,"2015-01-11"
1723,633,"2015-01-09"
1605,69,"2015-01-11"
939,219663,"2015-01-07"
1920,298060,"2015-01-10"
954,185266,"2015-01-13"
2576,664961,"2015-01-03"
1202,145347,"2015-01-06"
1573,304,"2015-01-04"
1232,4411,"2015-01-14"
2316,19806,"2015-01-07"
897,89,"2015-01-05"
2634,904319,"2015-01-06"
1464,2820,"2015-01-04"
1844,1312,"2015-01-02"
2246,33,"2015-01-13"
550,98837,"2015-01-10"
975,1055020,"2015-01-05"
1343,138934,"2015-01-13"
1246,139,"2015-01-06"
1037,203,"2015-01-11"
1,97849,"2015-01-04"
1609,1112577,"2015-01-01"
122,49483,"2015-01-15"
68,181,"2015-01-01"
878,1588942,"2015-01-06"
2478,8692,"2015-01-08"
2708,167868,"2015-01-10"
650,190,"2015-01-02"
408,662192,"2015-01-04"
1211,2827812,"2015-01-01"
1224,2149836,"2015-01-12"
1939,6298,"2015-01-01"
44,131,"2015-01-05"
2923,1093553,"2015-01-01"
722,290460,"2015-01-02"
42,1460488,"2015-01-03"
2618,234314,"2015-01-08"
1201,215,"2015-01-06"
67,168993,"2015-01-14"
297,572669,"2015-01-06"
1097,2672498,"2015-01-12"
2730,13437,"2015-01-05"
2178,830999,"2015-01-04"
1193,77937,"2015-01-10"
2368,8735,"2015-01-01"
197,80420,"2015-01-12"
2840,114,"2015-01-02"
2972,934865,"2015-01-03"
933,99561,"2015-01-13"
2935,57693,"2015-01-11"
13,10462,"2015-01-03"
808,144808,"2015-01-10"
239,80107,"2015-01-13"
689,10836,"2015-01-04"
1617,18,"2015-01-09"
1665,83555,"2015-01-07"
543,118228,"2015-01-02"
409,533883,"2015-01-12"
2933,2457046,"2015-01-10"
1696,426323,"2015-01-15"
37,1590076,"2015-01-15"
1063,138626,"2015-01-12"
2681,190,"2015-01-01"
1750,136,"2015-01-03"
1381,1130667,"2015-01-08"
2015,1946756,"2015-01-13"
579,78,"2015-01-11"
380,229885,"2015-01-04"
2137,2917980,"2015-01-08"
601,80821,"2015-01-14"
1803,31001,"2015-01-05"
2791,1016279,"2015-01-02"
1159,515214,"2015-01-03"
2608,1289601,"2015-01-13"
2651,738679,"2015-01-04"
2840,3083,"2015-01-13"
2533,4822,"2015-01-03"
1607,1827560,"2015-01-03"
905,40361,"2015-01-11"
201,103,"2015-01-03"
1776,1896099,"2015-01-03"
167,234,"2015-01-04"
2359,4108,"2015-01-03"
948,137482,"2015-01-14"
2576,479714,"2015-01-05"
801,158972,"2015-01-08"
413,70771,"2015-01-06"
792,244447,"2015-01-01"
2981,90969,"2015-01-09"
857,452574,"2015-01-03"
2608,1350731,"2015-01-10"
957,956,"2015-01-02"
1661,95,"2015-01-01"
144,167881,"2015-01-07"
56,1228381,"2015-01-02"
565,72,"2015-01-12"
93,4687,"2015-01-07"
196,23172,"2015-01-15"
2337,21533,"2015-01-04"
340,85,"2015-01-11"
1963,1917869,"2015-01-05"
936,36481,"2015-01-08"
1907,1976974,"2015-01-02"
351,218,"2015-01-14"
628,190,"2015-01-02"
2736,202206,"2015-01-03"
2612,238,"2015-01-12"
1315,1622621,"2015-01-12"
2799,1589,"2015-01-04"
1080,187,"2015-01-12"
1375,22583,"2015-01-07"
808,195905,"2015-01-08"
1769,15548,"2015-01-06"
245,440054,"2015-01-11"
1085,1641204,"2015-01-06"
1534,903788,"2015-01-09"
2075,1738399,"2015-01-06"
174,14,"2015-01-10"
707,12614,"2015-01-13"
1588,54710,"2015-01-13"
1481,4078942,"2015-01-14"
2679,304033,"2015-01-12"
1580,22,"2015-01-05"
813,63495,"2015-01-15"
832,440366,"2015-01-05"
2239,2201,"2015-01-01"
1405,82235,"2015-01-14"
137,71134,"2015-01-07"
2129,302,"2015-01-07"
1114,2844899,"2015-01-03"
2739,122191,"2015-01-09"
2716,1022429,"2015-01-15"
1527,2733977,"2015-01-01"
239,229553,"2015-01-07"
2076,828217,"2015-01-09"
1731,6904,"2015-01-03"
2376,2650513,"2015-01-05"
2893,53316,"2015-01-15"
2709,200,"2015-01-10"
2164,906414,"2015-01-04"
2668,336418,"2015-01-13"
2152,47649,"2015-01-12"
